source_id,option_id,source,option,is_similar
b5954fd6-14e8-4a42-b562-24baaf4b1ceb,54f3cc34-7c8f-40e0-a46f-83520feb5c13,The system shall enable the Sales-Assistant to find an existing product for a returned product using the product name as an access key.,The system shall enable the Sales-Assistant to find an existing product for a new wholesale using the product name as an access key.,19ef89c5-e8e2-46fd-a8a8-eee3af27841b
bbd0a8c2-2c69-4341-afbb-946a458c6d59,4b591472-d649-4b34-b0c7-991855b63caf,"Upon successful addition of a delivery, the system shall update with the new delivery data for the contract sale.",The system shall add new delivery data for the wholesale upon completion of the entry process.,cadb0cd7-d04e-416c-af79-4c82c8bf2dd2
bbe6309c-f1b0-4a46-98ec-6143f29b6fb6,a682fb54-6366-45c6-ae02-7c8e24df5d33,The system shall display a confirmation message summarizing the updated information after the changes are successfully saved.,"The system shall display a confirmation message showing the product name, product number, and updated stock quantity after the product is successfully added.",dcf45e4f-3535-4968-b917-14f77190109b
be3b8c04-9894-4add-8970-d9935103c897,09ef99b8-518e-4284-885c-1cab53e39331,"The system must offer an option to print the delivery reports directly from the interface, facilitating easy documentation and record-keeping.","The system must provide options to export the generated reports in various formats (e.g., PDF, Excel) and allow users to print the reports for documentation purposes.",8769a9ad-af67-4230-83a9-2a3802f7e597
c071cfbf-3990-48da-a20e-cb1020b41470,45516537-6141-4f17-819c-7f5625fb7a59,The system shall enable the Sales-Assistant to enter the retail delivery quantity for a selected product.,The system shall enable the Sales-Assistant to enter a contract delivery quantity for a given product.,a6e19d47-1ba1-4701-9eff-07fde71bb3eb
c0fe91a3-c62c-4b1c-9fda-9a0bc4a6ac5c,e2123b20-3a75-4939-b1cc-a30d6c97f233,The system shall provide an option to enter the email address of a potential customer.,The system shall enable the Sales Assistant to input the ID card number of a potential customer.,0b985b98-5735-4271-a2b0-58adbce79d8d
c41a27f5-ff6c-40ef-b9e7-209b0023648d,856763c1-95b5-4957-ae2e-bc14155e5222,The system allows the godown manager to log into the system and enter stock return entries and the reason for return.,The system allows the godown manager to log into the system and enter their inwards entries related to their godown.,6f8eed82-14be-48d2-8cba-80c3deb2a3f4
c520c45b-e137-4ca0-a0e7-4e6f4f359c27,5116ed99-57af-41e6-8cc8-82a858a11ddf,The system shall provide functionality for the Sales-Assistant to change the assigned staff for the contract by using the staff's name as an access key.,The system shall enable the Sales-Assistant to find an existing staff member for the new contract using the staff name as the access key.,0457aa63-60bf-4857-9826-c153f3042fd3
cadb0cd7-d04e-416c-af79-4c82c8bf2dd2,7908a014-8686-4829-9473-ee1bab620116,The system shall require the Sales-Assistant to input a delivery receipt number for each delivery.,"The system shall require input of delivery data, including delivery receipt number and delivery date, from the Sales Assistant.",4b591472-d649-4b34-b0c7-991855b63caf
d1a305ff-93ef-45ed-8ddf-1b7f9612f6d3,9c03d083-84af-4444-af66-a94b36fbb237,The system shall allow the Sales Assistant to modify the ID card number of an existing customer.,The system shall allow the Sales Assistant to modify the wholesale price of the existing product.,3e9c6401-854c-4863-a665-710df318f728
d3f541d3-025e-49af-8902-5076dea80779,1cb7bf4d-17be-4294-b14b-ae45b5697a35,The system shall generate a detailed report of payment listings for retail transactions for the specified period when accessed by the Sales-Assistant.,"Upon successful addition of the product, the system shall generate a unique product number for the new product.",fa03c467-61f4-45ef-b6ef-db4a3cdfc9a8
d5652f88-e8f9-42ae-9e5b-129bb6970a80,4b591472-d649-4b34-b0c7-991855b63caf,The system shall add the new delivery data for the retail once the required information has been entered.,The system shall add new delivery data for the wholesale upon completion of the entry process.,fa69efd5-0c03-4fc0-85ac-2137fab82365
d7b40e47-0cf6-4b0b-917c-ec8c8e441e02,fa69efd5-0c03-4fc0-85ac-2137fab82365,"As inventory is updated, either through a sync with the client or an online sale
occurring, online stock for the items as well as web carts are updated","As items are sold the online inventory is updated. The online stock displayed for each client’s
store is a real time reflection of that client’s store’s online inventory.",6d0c8b9e-9a9a-4d53-b40b-23fed2c39c0b
d944f82c-56d0-4beb-9c7a-d5b379e0effb,14171841-9ced-4a95-a1a5-158af8ad7a5b,The system shall validate all required fields before adding a new customer and notify the Sales Assistant of any missing or invalid data.,The system shall validate the entered price values and notify the Sales Assistant of any errors or missing required fields before saving the changes,3e9c6401-854c-4863-a665-710df318f728
d9c330b8-2f4b-444a-8e72-8eccc8791312,56ddcebc-98d7-41a4-b3a9-b979ea8aaa9d,The system shall allow the Sales-Assistant to find a retail delivery product using access keys like product name or product number.,The system shall allow the Sales Assistant to search for an existing product using either the product number or product name as access keys.,14d70972-7f2f-4a38-b259-ed8587406305
dad5f365-5805-49cd-9d4f-51bc9dedc527,a5d5f14c-9de6-4cb9-81ee-4ca651604928,"The system shall provide an option for the Sales-Assistant to search for a contract by selecting the Customer using access keys such as the customer name or customer number, in case the exact contract number is forgotten.",The system shall provide an option for the Sales-Assistant to search for a Customer using access keys such as customer name or customer number in case the exact retail number is forgotten.,4660dc33-5326-44a0-9a7f-ea653a392d76
dda44bb7-3aee-49eb-b520-6e0eec55f563,59c0e138-64e7-4c76-a3a7-0dc7cb2af593,"The system shall display the current price details of the existing product, including retail price, wholesale price, wholesale quantity, and contract price, when found.","The system shall store and display the entered prices (retail price, wholesale price, and contract price, if applicable) along with the wholesale quantity for the new product.",a1802ec7-19bc-454c-9ff1-74f0c867fd49
ddbd74ca-c756-408c-8ea9-be2eb9104195,a5d5f14c-9de6-4cb9-81ee-4ca651604928,The system shall provide an option for the Sales-Assistant to select a customer by using either the customer name or customer number if the exact contract number is forgotten.,The system shall provide an option for the Sales-Assistant to search for a Customer using access keys such as customer name or customer number in case the exact retail number is forgotten.,738be3d3-b4bc-4b6a-921d-a826fccfbb39
e0e8172e-d407-4f69-a4a4-0f39979d3ab4,1cb7bf4d-17be-4294-b14b-ae45b5697a35,"Upon successfully adding a new product, the system shall generate a unique product number for the new product.","Upon successful addition of the product, the system shall generate a unique product number for the new product.",dfef1e70-4195-46bc-9447-098c0ff1d251
e3712da9-ce22-4e1f-8d78-cee6f8bb42eb,9be0c133-efc7-4c73-8a3b-c23416431ec5,"The system must provide an option to print the returns report, allowing the user to document and archive return transactions efficiently","The system must provide a ""Print"" option, allowing the administrator to print a detailed report of employee information with a single click on the print icon.",6e7b29ae-3c52-49d7-8932-e331c95f1781
e4f0c8ec-266a-48e0-a45f-8ede01cdf893,32617737-6d40-41fe-ba11-bad6bd7b8990,The system must provide a menu option that allows the Sales Manager to access the product registration form.,The system must verify that the Sales Manager is logged into the system before allowing access to the product registration form.,6220c6dc-14fd-4d60-ad29-69c73a617c5e
e61f9b9d-6013-4e8e-867d-3780315098c2,7b76a9df-c20a-46d7-a702-f57132f3d9d4,The system shall allow the Sales Assistant to enter the product name when recording the stock status for a new product.,The system shall allow the Sales-Assistant to enter the quantity for a selected product during the process of recording a new retail.,125ad59a-a2ce-4ce3-aa79-f0096ca5fc37
e6bc21be-c452-465d-bcad-bf3e78023e4a,b2f1bea6-13f7-4c44-bf68-da5c4a31fa03,"The system shall allow the Sales Assistant to find an existing wholesale using the access key, which is the wholesale number.","The system shall provide functionality to find an existing wholesale using the access key, which is the wholesale number.",2f3e84de-4861-4df5-bb0b-f0d9aa5bffdf
e78f72ce-79d8-4bcd-b815-65c642f03c73,92dae923-86ff-4a74-9354-75e2aa4e2b65,The system shall allow the Sales-Assistant to select an existing retail transaction for payment processing.,The system shall allow the Sales-Assistant to find an existing retail transaction by entering the retail number as an access key.,8dd0ce60-f79b-496f-8596-c4177048c734
eadb5009-4827-420c-9294-ac9bd74d6bfd,6488b05e-1334-48f4-bd4e-a30cbedb325f,The system must check if the product is not already in stock before allowing the Sales Manager to register the new product.,"Once the Sales Manager confirms the product registration, the system must update its stock records to reflect the new product availability.",65d2fcaa-3f06-428a-8044-1c8d302f0233
ee7793de-65a8-4ade-bec6-5f56b32ffb8a,756c29c3-b9b0-4c37-ab9a-73c7908e6fd3,The system shall allow the Sales-Assistant to find an existing customer by entering either the customer's name or customer number when recording a new retail.,The system shall allow the Sales-Assistant to find an existing customer for creating a new contract by providing either the customer's name or customer number as access keys.,994d7b93-79eb-4beb-b7b0-1d5818cac54c
f0e310ce-8933-451c-b126-b871c786b102,7f05b0bc-1d6a-4d87-8314-ed7709c12382,The system must allow the Sales Manager to review and confirm the data entered before updating the product stock.,"The system must allow the Sales Person or Sales Manager to input or correct data fields, such as customer information, product details, or Sales Person information.",4afcc1d0-99e4-4db2-8e7f-2f2d80206fb2
f1c70dc8-6b87-44fc-b1f8-e548d627edb8,f30d39a5-0ad8-4199-bd0c-e4fbbe04e2c1,The system shall provide a report containing a detailed list of contract sale deliveries for the Sales Assistant.,The system shall provide the Sales-Assistant with a report containing the current stock status of all products.,c7985d30-572b-45be-9b58-c4ae2d517ec3
f3ace772-a3e6-48c2-8411-6a95911d0be0,125ad59a-a2ce-4ce3-aa79-f0096ca5fc37,The system shall enable the Sales Assistant to update the retail price of the existing product.,The system shall enable the Sales Assistant to input the retail price for a new product.,b0692ce3-6289-46a5-a98a-0a4014b0a76b
f4d906db-2e24-48ee-983f-19dea458eb75,bb80b09c-c63e-4453-a1a6-d7acb696fba6,Track the source of the leads using UTM trackers in all your marketing campaigns.,Get statistics about your sources of leads to evaluate the ROI of your marketing campaigns.,c9aa128b-9e13-49e8-84a7-d13947787a49
f53b067b-418f-43a9-93ee-f73ba3d49c00,050483a7-494b-48be-a801-19fd95c25e40,The system shall allow the Sales-Assistant to add the selected product to the wholesale order.,The system shall enable the Sales-Assistant to find the next product and continue adding products to the wholesale order until all desired products are included.,f961e9b5-7646-4d59-b0d1-b0fe8e6e0f33
fa03c467-61f4-45ef-b6ef-db4a3cdfc9a8,c9ac41e4-c869-4324-a65a-72cb37293a89,The system shall generate a detailed report of payment listings for wholesale transactions for the specified period when accessed by the Sales-Assistant.,The system shall generate a detailed report of payment listings for contract sales for the specified period when accessed by the Sales-Assistant.,1cb7bf4d-17be-4294-b14b-ae45b5697a35
fc6a5c36-c9c8-404b-a2ef-f1e1879e3433,1fc5673c-1125-47f4-919d-afd4b467945f,"If the ""Less Sold Product"" option is selected, the system must prompt the user to input ""from date"" and ""to date"" values to display a list of the least sold products and their total revenue between the specified dates, but only if the user is a Sales Manager.","If the ""Sales Person Historical Data"" option is selected, the system must prompt the user to input ""from date"" and ""to date"" values to display all sales belonging to that Sales Person within the specified date range.",0dc4c153-b415-43ff-aa01-a428f39321d0
