source_id,option_id,source,option,is_similar
43162524-9b6e-4528-9c3f-ff2c7a52f647,38cf7f2a-6542-4d04-a2cd-87fae6e4a77e,The system must ensure that the Sales Person or Sales Manager is logged into the system before allowing access to any statistical reports or data presentation features.,The system must verify that the Sales Person or Sales Manager is logged into the system before allowing access to any update forms.,6220c6dc-14fd-4d60-ad29-69c73a617c5e
441831fd-e527-4ac2-b3dd-d1165eb43324,3db2289f-21a9-4009-a424-8ea7a5d22d2f,"Invoice based on ordered or delivered quantities, or based on time and materials. Manage payment terms by customer or by invoice. Easily track and follow up on invoice aging.","Keep track of the status of your quotes and orders, of the amount of the orders and the expected delivery date. No more generation of draft PO. Auto-complete when generating a draft invoice.",0f8c87e0-9dff-419a-93e3-068536650595
4421e7bd-cd7a-4cb4-8da7-da80e7b1ced1,7f3e3178-5287-4547-87c5-88b047dbfc08,"The system must generate a monthly report displaying all inwards transactions at each godown, including details such as dates, items received, and quantities.","The system must generate a monthly report detailing all deliveries made from each godown, including delivery dates, items delivered, and delivery purposes (sale or service).",d44ffcb1-a2d4-4e42-a0c7-e2555425bec6
4494c1ef-a3cc-4848-a43c-e44d8fd5e04e,9d4f2c4c-e42a-471c-8e76-1d189115a9ff,The system shall provide an option for the Sales Assistant to accept the changes made to the product details.,The system shall allow the Sales Assistant to accept the updated product details and save the changes.,c5eabd79-d5f8-4bbb-855b-60bf790f290e
4497e256-0034-44bd-b6f0-a162e2f30266,3d9042af-ac8a-4669-b64c-4c73a91a8bb4,"Save time by moderating multiple reviews at one go by selecting the appropriate action from Approve, Inappropriate, Spam, Not Spam, Trash, and Restore options.",Filter reviews based on different parameters to filter out spam. You can also choose to allow only verified customers to submit reviews.,73b818a6-1934-491a-ae72-de5496fb2d67
44c84cad-e678-47f0-9c6d-141f06c08a84,ec427402-ac93-4327-87d7-86216a23388c,The system shall generate and store a new contract with a unique contract number and the contract creation date once all details are entered by the Sales-Assistant.,The system shall generate and store updated contract sale data with a new contract creation date after the Sales-Assistant accepts the updated contract.,0b4419a7-83ca-444f-a202-4a43de9776d4
44c923b9-49e6-4c86-a9bb-46fa09ed75fc,8de15473-53df-4b13-a0c5-67252c27a3fb,"The system shall provide an interface for users to enter payment data, including payment sum, payment date, and payment receipt number.","The system shall provide a form for the Sales-Assistant to enter payment data, including payment sum, payment date, and payment receipt number.",1870a991-db42-44fc-9403-d9917b78169a
45516537-6141-4f17-819c-7f5625fb7a59,c071cfbf-3990-48da-a20e-cb1020b41470,The system shall enable the Sales-Assistant to enter a contract delivery quantity for a given product.,The system shall enable the Sales-Assistant to enter the retail delivery quantity for a selected product.,b0692ce3-6289-46a5-a98a-0a4014b0a76b
45702800-0579-4577-a1ee-ff8af5f48eb8,69b5b69d-bb92-4d1b-8e23-472f81180c8c,"Upon accepting the changes, the system shall update the product record with the new or modified price details.","Upon acceptance of the updated product details, the system shall save the changes and update the stock with the new quantity and stock number.",9d4f2c4c-e42a-471c-8e76-1d189115a9ff
45fa45fb-e865-4846-a674-5a3c0ea1b40f,b47fe966-1ff0-48a4-9448-c48ed351de38,Customize product variants for customer preferences and make data-driven purchasing decisions with real-time stock counts for each variant and components.,"Customize products with multiple attributes and variants, such as size, color, and finish.",f58e4b17-3d49-4be8-9d52-cae8782ba4b7
4660dc33-5326-44a0-9a7f-ea653a392d76,a5d5f14c-9de6-4cb9-81ee-4ca651604928,The system shall provide an option for the Sales-Assistant to select a Customer by entering either the customer name or customer number as access keys if the exact retail number is unknown.,The system shall provide an option for the Sales-Assistant to search for a Customer using access keys such as customer name or customer number in case the exact retail number is forgotten.,33733d7b-c3cf-4d89-85fc-e273d2b7a5c4
469d02e9-577c-4221-914a-0d2de40c259f,714514b5-8959-45dc-b4a2-5715030f2430,Keep track of the evolution of your KPI's over time and detect trends.,Visualize your sales teams KPI's at a glance.,e04863ef-986d-4da3-9bb3-402681fbaa32
474418fc-7c58-4487-882a-ed37b9ca7bc1,4ee5cea4-e52d-45f1-a74e-4bbb6ee14ecb,"The system must allow the administrator to easily add a new employee record to the database by filling out an input form with relevant employee details (e.g., name, position, department, etc.).",The system must allow the administrator to select and edit the details of a specific employee from the displayed list.,5ea8a677-8f5f-48e9-b94d-963f19630f63
475e3e6c-e229-46ba-9b1e-a4a4fa298fed,bc249626-1744-4ff0-9a29-39a1c3ba76a2,The system must process payments when a customer checks out. This feature shall be considered complete if all of its high priority requirements are met. It is a high priority feature.,The system must allow the user to input the amount to be paid and the cash received from the customer.,44c923b9-49e6-4c86-a9bb-46fa09ed75fc
478eab77-7ebc-45f7-a4b4-2ad7c5b06632,85b9338c-0e0b-4922-8afe-edb9454ba980,Notify procurement managers about low stock and vendor lead times to assist with reordering schedules.,"Keep track of stock, incoming orders and product availability.",19d89f8f-cf7b-4865-be49-530c4782b349
47b65308-ab80-42f3-80dd-fbca2f61c786,d3a75bd3-2a0a-4cf1-949b-a7c383d9d368,The system shall enable users to find a wholesale using a partial wholesale number as the access key after selecting a customer.,The system shall enable the Sales-Assistant to find a wholesale by utilizing a partial number of the wholesale as an access key after selecting a Customer.,b2f1bea6-13f7-4c44-bf68-da5c4a31fa03
47d4e880-a6d5-4b96-953c-75de6f050947,0a898e3f-78ca-4fd0-8e1b-a2d61e38d251,"Generate real-time cost reports based on vendor bills, taxes, tariffs, fuel surcharges, and other handling fees. Automatically generates an accounting record for end-of-quarter reporting and price adjustments.","Real-time accounting records generated for a product from stock purchases, scraps, and other inventory actions.",4a79cb12-f204-404f-93ac-aa63987930b2
4824e0e2-5e5e-4f3e-8ac7-488abb5a0913,a5ce2127-8c6e-4d2f-9733-8ab4597fe020,"Once the employee account is created, the system must present or send the username and password to the Sales Manager for distribution to the employee.",The system must provide a functionality for the Sales Manager to define a unique username and secure password for the new employee.,a9274c35-d0ca-4c63-a635-2bd269c2d2a5
487aec20-4aff-44e3-aee4-4e14de445f00,796cf2d4-5de4-472c-8914-97cd8f68f676,"Convert quotations into sales orders in one click, or let your customers do it themselves with online quotes and Odoo eSign. Save time with the ability to modify sales orders, sell product kits, and ship partial orders.",Send quotes in just a few clicks. Convert quotes to sales orders and invoices from the same screen. Use the integrated CRM app to manage your sales pipeline from qualification to closing.,56c17788-9205-46ad-bf4f-e6c41033c89b
4908c8a4-55ba-4b16-994f-89368a1435b7,09ef99b8-518e-4284-885c-1cab53e39331,"The system must allow the user to either display the requested report in a part of the browser window or print it out, depending on the user's preference.","The system must provide options to export the generated reports in various formats (e.g., PDF, Excel) and allow users to print the reports for documentation purposes.",9be0c133-efc7-4c73-8a3b-c23416431ec5
492bc74d-7e7f-452b-a0ca-a27ff71d4a85,f961e9b5-7646-4d59-b0d1-b0fe8e6e0f33,The system shall provide the capability for the Sales-Assistant to add additional products to the same delivery until the last product is entered.,The system shall allow the Sales-Assistant to add multiple products to the same delivery until all desired products have been added.,bbde7609-ee8a-4b25-9c3e-8e97d911daad
498c46c0-0ac3-4c1f-8d13-097a55b8f989,77a57e05-63ee-46f4-b130-f2fa94d7997c,The system must automatically generate a new unique Customer ID by incrementing the last registered Customer ID by 1 when a new customer is being registered.,"Upon successful addition, the system shall generate a unique customer number for the new potential customer.",84ffad8d-5c72-48de-9585-3c16823e8c10
49ee0cc1-5e31-4802-a3ab-bdc5a90a4124,dc2ada60-2d27-4aac-9c4b-4ca4a9d38394,Customize your pipeline by adding a description on stages.,Get a clear overview of the opportunity pipeline. Work faster with the drag & drop interface. Set up specific stages for each sales team.Analyze lost reasons on your opportunities to improve your sales effectiveness.,2d7fce98-b882-4b65-beb9-a869e0bb1861
49fe8dcf-50ee-4e55-83cc-3fc88e7cee69,6d0c8b9e-9a9a-4d53-b40b-23fed2c39c0b,Local POS inventory and online inventories are periodically compared  and resolved into a master inventory list. This list is then sent to both the local POS and online inventory so that they can be updated. This sync logs conflicts (See requirement 11) and notifies clients and customers with the appropriate information when the conflicts occur. ,All conflicts resulting from online to offline inventory deficiencies are handled on sync with the client. Local customers and inventory takes priority over online sales and any conflict resulting from online sales notifies and refunds the online customer,877c1ca4-6795-4e61-821e-2822db5bc1f0
4a3f9539-71ef-43b4-ac9f-38affcbd18f0,7b76a9df-c20a-46d7-a702-f57132f3d9d4,The system shall enable the Sales Assistant to input the quantity of the new product being added to the stock.,The system shall allow the Sales-Assistant to enter the quantity for a selected product during the process of recording a new retail.,68c0a16c-fec9-4ca5-9207-4b541761d594
4a79cb12-f204-404f-93ac-aa63987930b2,3f8c8e67-11eb-4ad7-a68d-b8e76fac89e4,Manage incoming shipments with vendor-provided arrival dates and automatic unit of measure conversion for received quantities. (e.g. buy in tons and sell in kg.),Sell your products with custom or preset units of measure and update your stock accordingly.,0e86f153-8b8f-4d3f-b29a-2113eb3d7177
4afcc1d0-99e4-4db2-8e7f-2f2d80206fb2,69b5b69d-bb92-4d1b-8e23-472f81180c8c,The system shall update the stock to reflect the new quantity of the added product.,"Upon acceptance of the updated product details, the system shall save the changes and update the stock with the new quantity and stock number.",2578a1e3-c880-4a43-9cf2-f0a7161ef6d5
4b591472-d649-4b34-b0c7-991855b63caf,d5652f88-e8f9-42ae-9e5b-129bb6970a80,The system shall add new delivery data for the wholesale upon completion of the entry process.,The system shall add the new delivery data for the retail once the required information has been entered.,bbd0a8c2-2c69-4341-afbb-946a458c6d59
4bacfd9d-3eeb-441f-b8bb-71720b404997,2f3e84de-4861-4df5-bb0b-f0d9aa5bffdf,"The system shall allow the Sales-Assistant to view retail details on the screen by finding an existing retail using the access key, which is the retail number.","The system shall allow the Sales-Assistant to find an existing retail delivery using the access key, which is the retail number.",b0bbbb63-1282-4fa6-9c79-9f2da049fed9
4c70ef4a-c8f2-4aab-86d7-3690ad56b2a8,a7606c65-7641-4013-a62e-8f906294dd30,Sell products in multiple units of measure and let Odoo manage the conversion.,Purchase in different units of measure and let Odoo manages the conversion.,487aec20-4aff-44e3-aee4-4e14de445f00
4c816ace-5d99-45be-9b2e-7a9c0620b460,b27f05c1-4d77-41e0-a03a-4015b5bbaed8,It holds the details of all the godowns which are part of our organization.,It holds the details of all Product Stocks held in the warehouse of the company.,856763c1-95b5-4957-ae2e-bc14155e5222
4c916c83-aacd-43b5-ad18-32cfeac2a8f2,0e651f80-69b3-4403-a206-c6a8b22141b8,The system shall enable the Sales-Assistant to locate a contract by using a partial contract number if the full contract number is not available.,The system shall enable the Sales-Assistant to locate the contract using a partial contract number after selecting the customer.,8dcc86d4-f80f-42f2-b482-08e11b3e474a
4d381c70-62b8-4eac-a4e4-f8994c0c98c3,c2c387ae-ccd9-443d-a466-996a011630a6,Use a price list to reward your loyal customers with discounts without applying any coupons. You can also set custom prices for individual or bulk products and implement volume-based tier pricing.,"Use pricelists to adjust product prices automatically (eat-in or takeaway). Set POS-specific prices, create temporary discounts, reward specific customers, or offer discounts when set quantities are ordered.",e1ef9c4b-18df-4a51-af54-88d2538516ed
4d3adc83-0b25-4573-a7e0-68f6b609a529,7f05b0bc-1d6a-4d87-8314-ed7709c12382,"The system must display a customer registration form allowing the Sales Person or Sales Manager to input the customer’s details, including name, address(es), phone number(s), email(s), and contact person.","The system must allow the Sales Person or Sales Manager to input or correct data fields, such as customer information, product details, or Sales Person information.",e4f0c8ec-266a-48e0-a45f-8ede01cdf893
4e7ee4cc-3a00-4988-8641-834f5a00ca10,3e9c6401-854c-4863-a665-710df318f728,The system shall ensure that the ID card number is unique and notify the Sales Assistant if the entered ID card number already exists in the database.,The system shall ensure that the updated ID card number is unique and notify the Sales Assistant if it matches an existing record.,e2123b20-3a75-4939-b1cc-a30d6c97f233
4ee5cea4-e52d-45f1-a74e-4bbb6ee14ecb,474418fc-7c58-4487-882a-ed37b9ca7bc1,The system must allow the administrator to select and edit the details of a specific employee from the displayed list.,"The system must allow the administrator to easily add a new employee record to the database by filling out an input form with relevant employee details (e.g., name, position, department, etc.).",057d198d-f770-4683-9f34-fee32d840afb
4f3ce2f1-a343-4246-8d7d-0e5257539dcb,dcf45e4f-3535-4968-b917-14f77190109b,"The system shall display a confirmation message containing the customer name, customer number, and a summary of the recorded data after successful addition.","The system shall display a confirmation message with the product name, product number, and recorded price details after successful product addition.",a682fb54-6366-45c6-ae02-7c8e24df5d33
4fffed33-4d6a-4b3e-ac66-311e4a952360,0f8c87e0-9dff-419a-93e3-068536650595,Register your customer's VAT number and apply it to invoices.,Generate and print invoices for your business customers.,24081bb2-7ca7-4e2b-91d5-4373206c6104
5056009a-10ae-4c23-9b23-4a20ed3213bc,24081bb2-7ca7-4e2b-91d5-4373206c6104,Enrich contacts' information based solely on an email address or a phone number.,"Identify your customers by registering their email and contact address, allowing you to keep track of individual sales.",10d2ff34-18d4-48bd-a761-fa569c558909
5116ed99-57af-41e6-8cc8-82a858a11ddf,c520c45b-e137-4ca0-a0e7-4e6f4f359c27,The system shall enable the Sales-Assistant to find an existing staff member for the new contract using the staff name as the access key.,The system shall provide functionality for the Sales-Assistant to change the assigned staff for the contract by using the staff's name as an access key.,52a84349-c307-4e43-bb4d-8cfcdb865e50
5152618d-f817-4626-a054-65c60b2648f9,a9274c35-d0ca-4c63-a635-2bd269c2d2a5," After the sale is registered, the system must maintain the Sales Person’s login session and ensure the system menu is still displayed.","After the employee registration process is complete, the system must maintain the Sales Manager’s login session and ensure the system menu is still displayed.",1368e9d5-612b-465b-a39d-f085e511080b
51d8aa6d-0c6f-45aa-9737-46b77272423a,de8d686c-e986-498c-a0df-e0802865e1f8,The system shall enable the Sales-Assistant to access a report listing all products along with their retail prices.,The system shall generate a report for the Sales-Assistant that includes the wholesale price and quantity for each product.,8aef5772-15b0-4332-a039-86ef55b90989
520aa81d-f753-4dbe-abe2-9b28df8ca53c,c773d41f-e281-4a08-a21c-3dd78492bda3,"The Visual Editor enables you to change the way your blog lists and posts appear. You can choose from various layouts to display your listed posts, as well as how you would like individual posts to be displayed.","Our themes are all customizable, mobile responsive, and SEO-friendly. Each theme can be changed later without losing any of your content.",653c3bfd-f491-4d24-afcb-d646a31321ca
52a84349-c307-4e43-bb4d-8cfcdb865e50,54f3cc34-7c8f-40e0-a46f-83520feb5c13,The system shall support the Sales-Assistant in finding an existing product for the new contract by using the product name as the access key.,The system shall enable the Sales-Assistant to find an existing product for a new wholesale using the product name as an access key.,b5954fd6-14e8-4a42-b562-24baaf4b1ceb
535a65fa-a781-4c74-94fd-fc6483bff43c,65d2fcaa-3f06-428a-8044-1c8d302f0233,The system must verify that the coupon ID is valid and corresponds to an existing promotion in the system.,The system must check whether the promotion associated with the coupon is still active and valid based on the current date and promotion's expiry date.,01379659-6e85-4055-a25b-c57056cbe842
536c0789-d6b4-443e-9fae-505f30d3aa04,85f2c171-23e7-4326-90b9-975cf31b2717,The system shall enable the Sales Assistant to generate a detailed report of deliveries to a customer for a specified period.,The system shall generate a report detailing retail deliveries for the Sales Assistant to review.,c40528f5-2d87-41ff-9711-96fa97632b1f
53725cbe-8e6a-4a84-961c-057661755c32,3269a8e8-2ceb-49b9-b9f1-e1a76cbad0ba,"Create and offer discounts to retain customers and increase your revenue. Discounts can be permanent, time-limited, or seasonal.","Create custom coupons and promotional codes, and allow your customers to activate discounts at purchase.",e1ef9c4b-18df-4a51-af54-88d2538516ed
53917664-fafa-42ed-90a0-ce665c6ef34b,796cf2d4-5de4-472c-8914-97cd8f68f676,"Quotations are optimized to help your company sell more by proposing additional products and other extra options, applying discounts and closing triggers, and more.",Send quotes in just a few clicks. Convert quotes to sales orders and invoices from the same screen. Use the integrated CRM app to manage your sales pipeline from qualification to closing.,2a2ea425-2880-4aa9-aeb9-0bdd48e98f42
53a65dba-3b8e-4d59-a942-a0a20ca976f2,de39678c-fb4f-4258-89ab-6c686f9b338e,Create template of emails for most common communications with your customers or opportunities.,"Create email templates for specific products to provide relevant information to buyers upon their purchase, such as instructions and service reminders.",10d2ff34-18d4-48bd-a761-fa569c558909
54691438-2593-443b-8ec8-19f796290e07,6d449a21-6e94-4c22-a062-efee364ba285,The system shall allow the Sales-Assistant to find an existing customer for a new wholesale by using either the customer's name or customer number as access keys.,The system shall allow the Sales Assistant to search for an existing customer using either the customer name or customer number as access keys.,2cf382b5-e987-4ff6-89c1-58c97e8798aa
54bec78a-5b57-45eb-b0c2-715cfb9bc165,ecdf70b7-2462-476f-aec0-91e57cf603e2,"Clients with an account gain access to a downloadable windows service package that
initializes a client’s store. It also handles the communications between the clients’ local POS and their web store.","Clients who have an account are provided with a windows service installer package that obtains store information from the client and local POS (intuit). This service runs in the background of the client’s computer and handles all communications and information transfers with the server. This includes creating the initial web store, handling sync requests and responses, and dealing with log information.",3c9f6877-0f3f-4331-bee2-f92852375e72
54da562f-bacf-45d9-b4c8-81ed6ad2aa8f,f7d39d21-eb1a-42ac-aabe-d234b497b7c2,"After confirming the sales order, auto-generate delivery documents for raw materials, bill the subcontractor, and if needed, run quality checks before shipping subcontracted product to the customer.","Track every step of your product's journey, from vendor to customer in granular detail. At the confirmation of a sales order, purchase orders, warehouse transfers, and delivery orders are triggered to procure and release products to the customer.",761f548b-6663-4615-81a4-082566d849d6
54f3cc34-7c8f-40e0-a46f-83520feb5c13,b5954fd6-14e8-4a42-b562-24baaf4b1ceb,The system shall enable the Sales-Assistant to find an existing product for a new wholesale using the product name as an access key.,The system shall enable the Sales-Assistant to find an existing product for a returned product using the product name as an access key.,e6bc21be-c452-465d-bcad-bf3e78023e4a
55515c47-ecfb-4e10-a59e-468b6dfc76cb,ad739913-85b3-4095-a13f-c69ea1eb8426,Configure each to product to send out Requests for Quotations to each of your suppliers.,Send out RfQs for multiple products at the same time.,71f6afaa-2a19-438d-982a-c56b0a25e265
56c17788-9205-46ad-bf4f-e6c41033c89b,71f6afaa-2a19-438d-982a-c56b0a25e265,"Provide customers with access to an online portal to view their quotes and sales orders, and to track the status of their deliveries in real-time. Customers can modify their orders and confirm them with an electronic signature or online payment.","Sell faster with electronic signatures, allowing your customers to review and sign their quotations online.",3db2289f-21a9-4009-a424-8ea7a5d22d2f
56ddcebc-98d7-41a4-b3a9-b979ea8aaa9d,14d70972-7f2f-4a38-b259-ed8587406305,The system shall allow the Sales Assistant to search for an existing product using either the product number or product name as access keys.,The system shall allow the Sales Assistant to search for an existing product using either the product number or the product name as access keys.,d9c330b8-2f4b-444a-8e72-8eccc8791312
581c288c-a774-45de-9718-c53a69474a0f,37b8f9f8-b03a-4fff-a9ab-5a38d9320239,It allows admin to generate stock statement report.,It allows admin to generate returns details report.,93b097e5-10e3-4aa2-ae17-1a090ff4c050
59254e66-eb0d-405a-bb2b-0f208eb66837,93b097e5-10e3-4aa2-ae17-1a090ff4c050,The system must allow the Sales Person to search for a product and verify its availability in the stock based on the customer’s request.,"The system must display detailed product information, including price, quantity available, and description when the Sales Person searches for a product.",80064e85-095f-43b6-8366-407db5120af6
59c0e138-64e7-4c76-a3a7-0dc7cb2af593,dda44bb7-3aee-49eb-b520-6e0eec55f563,"The system shall store and display the entered prices (retail price, wholesale price, and contract price, if applicable) along with the wholesale quantity for the new product.","The system shall display the current price details of the existing product, including retail price, wholesale price, wholesale quantity, and contract price, when found.",a36cb917-b5bc-4662-8d8b-57596c91e7bb
5a1b7959-6f74-436a-bfc5-270b0ae40b7e,66202056-8904-46c7-a306-09e25d9bec41,"Using simple drag and drop, you can create a hierarchy of categories to classify your products and help your customers discover them quickly.",Organize your products with hierarchical product categories. Order them by popularity and display different categories at different points of sale.,3e5118b9-7ae6-4354-b2f3-1578debf4af2
5a656e57-1209-423b-a762-084a5882deda,ffb31ca1-d47a-4c18-8920-97131745f52b,The windows service can interact with a generic MySQL database.,"The windows service can interact with a user’s POS as well as any
MySQL localhost databases. This interaction includes creating, reading, updating, and deleting inventory in the local POS or MySQL database.",f88d2476-6367-4762-99c4-54714e779301
5ba33f5d-3e31-4749-994b-dfc037d9f176,45516537-6141-4f17-819c-7f5625fb7a59,The system shall allow the Sales-Assistant to enter the quantity for the selected product when creating a new contract.,The system shall enable the Sales-Assistant to enter a contract delivery quantity for a given product.,7b76a9df-c20a-46d7-a702-f57132f3d9d4
5bfe5354-c0b3-47e3-943f-c34100706fcf,a9446f39-cf30-4144-a36d-c70559145250,"Manage any type of product including storable products, services, consumables, delivery charges, and electronic products.","Categorize products into three types: storable, consumable (not stockable), and services (not stockable).",85b9338c-0e0b-4922-8afe-edb9454ba980
5c6af94b-8637-4939-913e-948da861f1bc,4421e7bd-cd7a-4cb4-8da7-da80e7b1ced1,"The system must generate reports displaying all inwards made by the company at each godown, which users can view for tracking and analysis purposes","The system must generate a monthly report displaying all inwards transactions at each godown, including details such as dates, items received, and quantities.",d44ffcb1-a2d4-4e42-a0c7-e2555425bec6
5d20748f-f686-49f2-9e79-7ef36402e42a,88edcfae-e097-4f44-96fd-157c0ab702b3,"Manage pickups, packing, shipping, and return of rental products, directly in Inventory.","Create dedicated locations to receive products, sort, pack, and other warehouse operations.",c68d813d-7f39-4d2e-8aa0-a000e8a0f56d
5e366e67-06af-4000-9a85-4c9e592cc385,7cefa507-800a-4c8c-a119-54ec1d9e497e,"The system must provide the administrator with the ability to view a list of all users, showing details such as username, role, and user status.","The system must allow the administrator to generate and send a print request for a user report, which contains details of all users currently registered in the system.",5f860315-51af-4e8e-88f4-f32aab154bff
5ea8a677-8f5f-48e9-b94d-963f19630f63,93e93241-0bc3-4955-bfb9-1c88590e6825,The system must provide an interface for the Sales Manager to input and collect required employee data during the registration process,The system must ensure that the Sales Manager is logged into the system before allowing access to the employee registration functionality,a5ce2127-8c6e-4d2f-9733-8ab4597fe020
5f0137fc-49f7-4648-b565-2bd389de0a99,851de074-3564-46e0-8bd5-efc694db6679,"Authors have privileges similar to admins, but they can only edit the pages they have access to.","Admins have the same privileges as the store owner, except that they can't delete or unpublish the store, nor can they edit user permissions.",099ae438-82d4-486c-8f57-ad5996f43286
5f860315-51af-4e8e-88f4-f32aab154bff,e58395c0-cc7c-4fa5-b69a-134ecbe8dd9f,"The system must allow the administrator to add new users by filling out relevant user details (e.g., username, password, role) and assigning them the appropriate user category (Admin or Normal User).","The system must categorize users into two types: Admin and Normal User, with corresponding access rights and permissions.",474418fc-7c58-4487-882a-ed37b9ca7bc1
607f9704-0ea0-45dd-ac43-46f8b5c2926b,f573872c-b893-46e3-8075-b2906b01b793,Know from your tablet which order must be prepared and when.,Keep track of your stock and determine quantity and locations for each batch of items you receive.,0d50f181-ca32-4b7d-aee5-d500a23051a0
610e2c5b-10b8-4a46-87c3-1889b6a344f9,b5683b9a-e2b8-49ba-be01-2c6558978d19,Activate Odoo Live Chat on your website to talk to your visitors and convert them into leads. Define rules for key countries or pages. Chatbot sends predefined messages automatically.,Generate new leads directly into your Odoo database.,35f075f9-7415-46cd-b199-0e9b00962ad2
6220c6dc-14fd-4d60-ad29-69c73a617c5e,32617737-6d40-41fe-ba11-bad6bd7b8990,The system must verify that the Sales Person or Sales Manager is logged into the system before allowing access to the customer registration form.,The system must verify that the Sales Manager is logged into the system before allowing access to the product registration form.,93e93241-0bc3-4955-bfb9-1c88590e6825
62269738-f131-4704-a707-3eb654ec3157,a6e19d47-1ba1-4701-9eff-07fde71bb3eb,The system shall allow the Sales Assistant to select a delivery associated with a wholesale.,The system shall enable the Sales-Assistant to select a delivery for the identified retail.,1ce40c57-b281-45cf-a8df-7daf062acde9
628c2e7c-cffa-44e2-bb7d-b610fe238285,e8937dda-8bac-42e3-a343-9c5b7f14cbe5,"Clients are able to use the system to create a personal user account through the main
website. This user account stores all pertinent information including which stores they own and how many stores they own.",When a client wants to start using this system they must first make an account on the system providing any necessary banking and store information. This account stores user information in an online database that can be viewed and edited by the account holder at any time.,3c9f6877-0f3f-4331-bee2-f92852375e72
62c0b3e0-b2fe-4ebf-a041-9400814f91fb,be4fb186-24f2-477c-84d6-a3b9c9084a5e,Add specifications to the product for its point of sale or for the website.,Add detailed product specs and create specification sets for different products. Classify specifications according to different groups and categorize your specification fields.,d9102dc9-b7de-4c84-ade4-7a7eb091e41d
63332adc-e4f2-4f79-ac11-fb23ada665d5,11259496-670a-4aa5-b44f-d847206437a4,"The system must enforce role-based access control, where normal users can enter inward details and generate reports, but admins are restricted from making such entries.","The system must prevent the admin from entering inward details, restricting this functionality to normal users only",8c128d6b-4022-426e-8602-5ea41af21140
63b0ed3d-1a92-454f-bc50-06082aaa3a79,85b9338c-0e0b-4922-8afe-edb9454ba980,"Schedule recurring stock counts on vital storage locations, products, or lots to keep inventory up to date all the time.","Keep track of stock, incoming orders and product availability.",f573872c-b893-46e3-8075-b2906b01b793
640fa6ac-1654-4e56-b886-2082f8fef7e3,f7d39d21-eb1a-42ac-aabe-d234b497b7c2,"Dedicated dashboards to keep the order fulfillment, purchasing, quality, picking, packing, and receiving teams on top of their daily tasks. Tasks with the earliest deadline are prioritized to ensure orders are fulfilled on time, every time.","Track every step of your product's journey, from vendor to customer in granular detail. At the confirmation of a sales order, purchase orders, warehouse transfers, and delivery orders are triggered to procure and release products to the customer.",85b9338c-0e0b-4922-8afe-edb9454ba980
64879f1b-0042-4ebf-a914-1a1b1c219a2f,6d0c8b9e-9a9a-4d53-b40b-23fed2c39c0b,"As conflicts occur with sales or inventories either online or offline the system handles each
kind of conflict as well as it is capable of doing.",All conflicts resulting from online to offline inventory deficiencies are handled on sync with the client. Local customers and inventory takes priority over online sales and any conflict resulting from online sales notifies and refunds the online customer,d7b40e47-0cf6-4b0b-917c-ec8c8e441e02
6488b05e-1334-48f4-bd4e-a30cbedb325f,f0e310ce-8933-451c-b126-b871c786b102,"Once the Sales Manager confirms the product registration, the system must update its stock records to reflect the new product availability.",The system must allow the Sales Manager to review and confirm the data entered before updating the product stock.,f93df689-747b-4c46-819e-d4b4f46369ea
648ebc9c-5be2-4a9d-92ba-256e4b77858f,938dc2bf-0774-4d2a-b851-4c64cfc137a8,It also allows them to view the list of inward entries.,It also allows them to view the list of Outward entries.,1529a1fe-3190-4664-85fb-0488525b2d6a
653c3bfd-f491-4d24-afcb-d646a31321ca,0d82b796-d6e5-4abd-8060-311babb268cc,"Pick the font size, color, and layout style of your choice to enhance the overall presentation. Enable borders and make it stand out to your customers.",Use existing color schemes or add custom colors to your storefront. Change the base and heading fonts to reflect your brand.,09deec18-7829-42c6-be4e-8d9cf436d603
659f4b97-ef19-4389-9de1-860f057b6205,6d0c8b9e-9a9a-4d53-b40b-23fed2c39c0b,"All conflicts resulting from online to online interactions are handled by the server
immediately. This prevents duplicate stock from being sold or informs the user(s) that a conflict has occurred and that their transaction will not be processed or it will be refunded.",All conflicts resulting from online to offline inventory deficiencies are handled on sync with the client. Local customers and inventory takes priority over online sales and any conflict resulting from online sales notifies and refunds the online customer,64879f1b-0042-4ebf-a914-1a1b1c219a2f
65d2fcaa-3f06-428a-8044-1c8d302f0233,535a65fa-a781-4c74-94fd-fc6483bff43c,The system must check whether the promotion associated with the coupon is still active and valid based on the current date and promotion's expiry date.,The system must verify that the coupon ID is valid and corresponds to an existing promotion in the system.,ac703f90-9dd4-4bd8-bd08-bafe5a749699
66202056-8904-46c7-a306-09e25d9bec41,5a1b7959-6f74-436a-bfc5-270b0ae40b7e,Organize your products with hierarchical product categories. Order them by popularity and display different categories at different points of sale.,"Using simple drag and drop, you can create a hierarchy of categories to classify your products and help your customers discover them quickly.",3e5118b9-7ae6-4354-b2f3-1578debf4af2
66de571a-1a20-4e16-96a3-cde6ab5a0095,b996dc4d-6946-4125-8758-4c9daa06ac7a,The system shall add the newly entered feedback data to the customer's record in the system.,The system shall ensure that the new feedback data is stored accurately and is associated with the correct customer profile for future reference.,4f3ce2f1-a343-4246-8d7d-0e5257539dcb
