SMS,system,CORE
SMS,Sales-Assistant,USER
SMS,```
SMS,```
SMS,system,CORE
SMS,Sales-Assistant,USER
SMS,```
SMS,```
SMS,system,CORE
SMS,report,CORE
SMS,customers,USER
SMS,Sales-Assistant,USER
SMS,```
SMS,```
SMS,system,CORE
SMS,Sales-Assistant,USER
SMS,```
SMS,```
SMS,report,CORE
SMS,products,CORE
SMS,customer,USER
SMS,product,CORE
SMS,```
SIMS,```
SIMS,admin,USER
SIMS,users,USER
SIMS,login,CORE
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,administrator,USER
SIMS,users,USER
SIMS,username,CORE
SIMS,password,CORE
SIMS,role,CORE
SIMS,user,USER
SIMS,Admin,USER
SIMS,User,USER
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,administrator,USER
SIMS,user,USER
SIMS,database,CORE
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,administrator,USER
SIMS,user,USER
SIMS,report,CORE
SIMS,users,USER
SIMS,system,CORE
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,users,USER
SIMS,Admin,USER
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,Admin,USER
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,administrator,USER
SIMS,users,USER
SIMS,username,CORE
SIMS,role,CORE
SIMS,user status,CORE
SIMS,```
SIMS,```
SIMS,user,USER
SIMS,system,CORE
SIMS,```
SIMS,```
SIMS,admin,USER
SIMS,users,USER
SIMS,```
SIMS,```
SIMS,users,USER
SIMS,password,CORE
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,users,USER
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,```
SIMS,```
SIMS,users,USER
SIMS,employee,USER
SIMS,godown,CORE
SIMS,employee,USER
SIMS,godown,CORE
SIMS,```
SIMS,```
SIMS,System,CORE
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,administrator,USER
SIMS,database,CORE
SIMS,input form,CORE
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,administrator,USER
SIMS,employee,USER
SIMS,database,CORE
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,administrator,USER
SIMS,employee,USER
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,administrator,USER
SIMS,```
SIMS,```
SIMS,list,CORE
SIMS,entries,CORE
SIMS,```
SIMS,```
SIMS,Outward,CORE
SIMS,```
SIMS,```
SIMS,Product,CORE
SIMS,Stocks,CORE
SIMS,warehouse,CORE
SIMS,company,USER
SIMS,```
SIMS,I'm sorry, but there are no entities in the given sentence that fit the specified categories (CORE, USER, HARDWARE, PLATFORM).
SIMS,```
SIMS,system,CORE
SIMS,godown manager,USER
SIMS,system,CORE
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,godown manager,USER
SIMS,system,CORE
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,godown manager,USER
SIMS,system,CORE
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,users,USER
SIMS,database,CORE
SIMS,```
SIMS,system,CORE  
SIMS,users,USER  
SIMS,reports,CORE  
SIMS,admins,USER  
SIMS,```
SIMS,system,CORE
SIMS,users,USER
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,users,USER
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,admin,USER
SIMS,users,USER
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,user,USER
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,users,USER
SIMS,database,CORE
SIMS,```
SIMS,```
SIMS,stock,CORE
SIMS,order,CORE
SIMS,```
SIMS,```
SIMS,entry,CORE
SIMS,stock,CORE
SIMS,number,CORE
SIMS,```
SIMS,```
SIMS,entry,CORE
SIMS,stock,CORE
SIMS,number,CORE
SIMS,```
SIMS,Admin,USER  
SIMS,Report,CORE
SIMS,Admin,USER  
SIMS,Report,CORE
SIMS,Admin,USER  
SIMS,Report,CORE
SIMS,Admin,USER  
SIMS,report,CORE
SIMS,```
SIMS,admin,USER
SIMS,stock statement report,CORE
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,users,USER
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,users,USER
SIMS,PDF,PLATFORM
SIMS,Excel,PLATFORM
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,users,USER
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,reports,CORE
SIMS,customers,USER
SIMS,godown,CORE
SIMS,return date,CORE
SIMS,item ID,CORE
SIMS,return reason,CORE
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,users,USER
SIMS,```
SIMS,```
SIMS,system,CORE
SIMS,user,USER
SIMS,```
SCATS,```
SCATS,system,CORE
SCATS,Sales Manager,USER
SCATS,system,CORE
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,employee,USER
SCATS,system,CORE
SCATS,Sales Manager,USER
SCATS,user account,CORE
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,Sales Manager,USER
SCATS,employee,USER
SCATS,registration,CORE
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,Sales Manager,USER
SCATS,user account,CORE
SCATS,employee,USER
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,Sales Manager,USER
SCATS,username,CORE
SCATS,password,CORE
SCATS,employee,USER
SCATS,```
SCATS,```
SCATS,employee,USER
SCATS,account,CORE
SCATS,system,CORE
SCATS,username,CORE
SCATS,password,CORE
SCATS,Sales Manager,USER
SCATS,employee,USER
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,Sales Manager,USER
SCATS,login,CORE
SCATS,system,CORE
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,Sales Manager,USER
SCATS,system,CORE
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,Sales Manager,USER
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,Sales Manager,USER
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,Sales Manager,USER
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,Sales Manager,USER
SCATS,```
SCATS,Sales Manager,USER  
SCATS,system,CORE
SCATS,```
SCATS,system,CORE
SCATS,Sales Manager,USER
SCATS,system,CORE
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,Sales Person,USER
SCATS,product,CORE
SCATS,stock,CORE
SCATS,customer,USER
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,Sales Person,USER
SCATS,system,CORE
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,Sales Person,USER
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,Sales Person,USER
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,customer,USER
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,customer,USER
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,Sales Person,USER
SCATS,login,CORE
SCATS,system,CORE
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,Sales Person,USER
SCATS,Sales Manager,USER
SCATS,system,CORE
SCATS,customer,USER
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,Customer,USER
SCATS,Customer,USER
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,customer,USER
SCATS,Sales Person,USER
SCATS,Sales Manager,USER
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,customer,USER
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,customer,USER
SCATS,```
SCATS,```
SCATS,customer,USER
SCATS,registration,CORE
SCATS,system,CORE
SCATS,user,USER
SCATS,login,CORE
SCATS,session,CORE
SCATS,system,CORE
SCATS,menu,CORE
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,login,CORE
SCATS,user,USER
SCATS,SCATS,PLATFORM
SCATS,application,CORE
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,user,USER
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,user,USER
SCATS,username,CORE
SCATS,password,CORE
SCATS,account,CORE
SCATS,system,CORE
SCATS,```
SCATS,system,CORE  
SCATS,user,USER  
SCATS,system,CORE  
SCATS,login,CORE  
SCATS,```
SCATS,system,CORE
SCATS,user,USER
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,Sales Person,USER
SCATS,Sales Manager,USER
SCATS,system,CORE
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,Customer,USER
SCATS,Product,CORE
SCATS,Sales Person,USER
SCATS,system,CORE
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,Sales Person,USER
SCATS,Sales Manager,USER
SCATS,customer,USER
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,```
SCATS,```
SCATS,form,CORE
SCATS,system,CORE
SCATS,database,CORE
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,form,CORE
SCATS,system,CORE
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,Sales Person,USER
SCATS,Sales Manager,USER
SCATS,system,CORE
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,main menu,CORE
SCATS,Customers,USER
SCATS,Sales Persons,USER
SCATS,Products,CORE
SCATS,Statistics,CORE
SCATS,user,USER
SCATS,```
SCATS,All Customers,USER  
SCATS,system,CORE  
SCATS,customers,USER
SCATS,```
SCATS,Specific Customer,USER
SCATS,system,CORE
SCATS,user,USER
SCATS,Customer ID,CORE
SCATS,customer,USER
SCATS,```
SCATS,```
SCATS,Sales Persons,USER
SCATS,system,CORE
SCATS,```
SCATS,system,CORE
SCATS,```
SCATS,system,CORE
SCATS,user,USER
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,Statistics,CORE
SCATS,Sales Person,USER
SCATS,Total Largest Revenue,CORE
SCATS,Best Sales Person,USER
SCATS,Most Sold Product,CORE
SCATS,Less Sold Product,CORE
SCATS,```
SCATS,Sales Person,USER  
SCATS,system,CORE  
SCATS,user,USER
SCATS,```
SCATS,system,CORE
SCATS,Sales Persons,USER
SCATS,user,USER
SCATS,Sales Manager,USER
SCATS,```
SCATS,Best Sales Person,CORE  
SCATS,system,CORE  
SCATS,user,CORE  
SCATS,product ID,CORE  
SCATS,Sales Persons,USER  
SCATS,user,CORE  
SCATS,Sales Manager,USER
SCATS,```
SCATS,system,CORE
SCATS,user,CORE
SCATS,Sales Manager,USER
SCATS,```
SCATS,```
SCATS,Less Sold Product,CORE
SCATS,system,CORE
SCATS,user,CORE
SCATS,Sales Manager,USER
SCATS,```
SCATS,```
SCATS,system,CORE
SCATS,user,USER
SCATS,browser,PLATFORM
SCATS,```
POS Connect,```
POS Connect,Clients,USER
POS Connect,system,CORE
POS Connect,user account,CORE
POS Connect,website,CORE
POS Connect,stores,CORE
POS Connect,```
POS Connect,```
POS Connect,client,USER
POS Connect,system,CORE
POS Connect,account,CORE
POS Connect,system,CORE
POS Connect,banking,CORE
POS Connect,store,CORE
POS Connect,account,CORE
POS Connect,user,USER
POS Connect,database,CORE
POS Connect,account holder,USER
POS Connect,```
POS Connect,```
POS Connect,Clients,USER
POS Connect,account,CORE
POS Connect,windows,PLATFORM
POS Connect,service,CORE
POS Connect,package,CORE
POS Connect,client’s,USER
POS Connect,store,CORE
POS Connect,communications,CORE
POS Connect,clients’,USER
POS Connect,POS,HARDWARE
POS Connect,web store,CORE
POS Connect,```
POS Connect,```
POS Connect,Clients,USER
POS Connect,account,CORE
POS Connect,windows,PLATFORM
POS Connect,service,CORE
POS Connect,installer,CORE
POS Connect,package,CORE
POS Connect,store,CORE
POS Connect,client,USER
POS Connect,POS,CORE
POS Connect,intuit,PLATFORM
POS Connect,service,CORE
POS Connect,background,CORE
POS Connect,computer,HARDWARE
POS Connect,communications,CORE
POS Connect,information,CORE
POS Connect,server,CORE
POS Connect,web store,CORE
POS Connect,sync,CORE
POS Connect,requests,CORE
POS Connect,responses,CORE
POS Connect,log,CORE
POS Connect,```
POS Connect,```
POS Connect,Clients,USER
POS Connect,account,CORE
POS Connect,information,CORE
POS Connect,windows service,PLATFORM
POS Connect,web store,CORE
POS Connect,stores,CORE
POS Connect,system,CORE
POS Connect,database,CORE
POS Connect,client’s stock,CORE
POS Connect,customers,USER
POS Connect,client’s items,CORE
POS Connect,```
POS Connect,```
POS Connect,Clients,USER
POS Connect,web store,CORE
POS Connect,system,CORE
POS Connect,servers,HARDWARE
POS Connect,themes,CORE
POS Connect,customers,USER
POS Connect,items,CORE
POS Connect,```
POS Connect,online,CORE  
POS Connect,inventory,CORE  
POS Connect,stock,CORE  
POS Connect,client,USER  
POS Connect,store,CORE  
POS Connect,client,USER  
POS Connect,store,CORE  
POS Connect,inventory,CORE  
POS Connect,```
POS Connect,inventory,CORE
POS Connect,client,USER
POS Connect,online sale,CORE
POS Connect,online stock,CORE
POS Connect,items,CORE
POS Connect,web carts,CORE
POS Connect,```
POS Connect,```
POS Connect,Inventory,CORE
POS Connect,web store,CORE
POS Connect,client,USER
POS Connect,store,CORE
POS Connect,category,CORE
POS Connect,department,CORE
POS Connect,```
POS Connect,```
POS Connect,product,CORE
POS Connect,information,CORE
POS Connect,online,PLATFORM
POS Connect,inventory,CORE
POS Connect,database,CORE
POS Connect,Pictures,CORE
POS Connect,product,CORE
POS Connect,database,CORE
POS Connect,```
POS Connect,```
POS Connect,Clients,USER
POS Connect,product information,CORE
POS Connect,online,PLATFORM
POS Connect,POS,PLATFORM
POS Connect,```
POS Connect,```
POS Connect,Customers,USER
POS Connect,web store,CORE
POS Connect,web cart,CORE
POS Connect,checkout,CORE
POS Connect,```
POS Connect,```
POS Connect,customer,USER
POS Connect,web cart,CORE
POS Connect,inventory list,CORE
POS Connect,checkout,CORE
POS Connect,cart,CORE
POS Connect,```
POS Connect,```
POS Connect,web store,CORE
POS Connect,customers,USER
POS Connect,```
POS Connect,```
POS Connect,customer,USER
POS Connect,web cart,CORE
POS Connect,system,CORE
POS Connect,```
POS Connect,```
POS Connect,system,CORE
POS Connect,payments,CORE
POS Connect,customer,USER
POS Connect,```
POS Connect,```
POS Connect,customer,USER
POS Connect,PayPal,PLATFORM
POS Connect,store owner,USER
POS Connect,payment,CORE
POS Connect,customer,USER
POS Connect,PayPal,PLATFORM
POS Connect,```
POS Connect,```
POS Connect,customer,USER
POS Connect,authorize.net,PLATFORM
POS Connect,store owner,USER
POS Connect,payment,CORE
POS Connect,customer,USER
POS Connect,authorize.net,PLATFORM
POS Connect,```
POS Connect,```
POS Connect,server,CORE
POS Connect,client,USER
POS Connect,item,CORE
POS Connect,shipping,CORE
POS Connect,label,CORE
POS Connect,```
POS Connect,client,USER  
POS Connect,syncing,CORE  
POS Connect,sales,CORE  
POS Connect,transactions,CORE  
POS Connect,sync,CORE  
POS Connect,Shipping,CORE  
POS Connect,users,USER  
POS Connect,printers,HARDWARE
POS Connect,```
POS Connect,system,CORE
POS Connect,```
POS Connect,```
POS Connect,server,CORE
POS Connect,user,USER
POS Connect,```
POS Connect,```
POS Connect,online,CORE
POS Connect,offline,CORE
POS Connect,inventory,CORE
POS Connect,client,USER
POS Connect,customers,USER
POS Connect,inventory,CORE
POS Connect,online,CORE
POS Connect,sales,CORE
POS Connect,conflict,CORE
POS Connect,online,CORE
POS Connect,customer,USER
POS Connect,```
POS Connect,```
POS Connect,sync,CORE
POS Connect,transaction,CORE
POS Connect,clients,USER
POS Connect,```
POS Connect,```
POS Connect,web store,CORE
POS Connect,customer,USER
POS Connect,database,CORE
POS Connect,web store owner,USER
POS Connect,```
POS Connect,```
POS Connect,web store,CORE
POS Connect,client,USER
POS Connect,computer,HARDWARE
POS Connect,user,USER
POS Connect,text file,CORE
POS Connect,client,USER
POS Connect,computer,HARDWARE
POS Connect,```
POS Connect,```
POS Connect,client,USER
POS Connect,inventory,CORE
POS Connect,POS,CORE
POS Connect,intuit,PLATFORM
POS Connect,system,CORE
POS Connect,client,USER
POS Connect,inventory,CORE
POS Connect,system,CORE
POS Connect,```
POS Connect,Clients,USER  
POS Connect,Graphical User Interface,CORE  
POS Connect,GUI,CORE  
POS Connect,machines,HARDWARE  
POS Connect,POS,CORE  
POS Connect,intuit,PLATFORM  
POS Connect,inventory,CORE  
POS Connect,```
POS Connect,Clients,USER
POS Connect,online interface,CORE
POS Connect,online inventory,CORE
POS Connect,Local inventory,CORE
POS Connect,```
POS Connect,```
POS Connect,Web,CORE
POS Connect,stores,CORE
POS Connect,client,USER
POS Connect,POS,CORE
POS Connect,inventory,CORE
POS Connect,windows,PLATFORM
POS Connect,service,CORE
POS Connect,transaction,CORE
POS Connect,client,USER
POS Connect,machine,HARDWARE
POS Connect,```
POS Connect,```
POS Connect,POS,CORE
POS Connect,inventory,CORE
POS Connect,inventories,CORE
POS Connect,inventory,CORE
POS Connect,inventory,CORE
POS Connect,sync,CORE
POS Connect,logs,CORE
POS Connect,clients,USER
POS Connect,customers,USER
POS Connect,```
POS Connect,```
POS Connect,Clients,USER
POS Connect,sync,CORE
POS Connect,machine,HARDWARE
POS Connect,```
POS Connect,```
POS Connect,windows service,CORE
POS Connect,user,USER
POS Connect,POS,CORE
POS Connect,MySQL,PLATFORM
POS Connect,databases,CORE
POS Connect,inventory,CORE
POS Connect,POS,CORE
POS Connect,MySQL,PLATFORM
POS Connect,database,CORE
POS Connect,```
POS Connect,```
POS Connect,windows,PLATFORM
POS Connect,service,CORE
POS Connect,Intuit,PLATFORM
POS Connect,```
POS Connect,```
POS Connect,windows,PLATFORM
POS Connect,service,CORE
POS Connect,MySQL,PLATFORM
POS Connect,database,CORE
POS Connect,```
Odoo Sales,user interface,CORE  
Odoo Sales,salespeople,USER
Odoo Sales,Odoo,PLATFORM  
Odoo Sales,mobile,HARDWARE  
Odoo Sales,interface,CORE  
Odoo Sales,sell,CORE  
Odoo Sales,road,CORE  
Odoo Sales,```
Odoo Sales,quotes,CORE
Odoo Sales,sales orders,CORE
Odoo Sales,invoices,CORE
Odoo Sales,screen,HARDWARE
Odoo Sales,CRM,CORE
Odoo Sales,app,CORE
Odoo Sales,sales pipeline,CORE
Odoo Sales,qualification,CORE
Odoo Sales,closing,CORE
Odoo Sales,```
Odoo Sales,warnings,CORE  
Odoo Sales,quotations,CORE  
Odoo Sales,customers,USER  
Odoo Sales,products,CORE  
Odoo Sales,```
Odoo Sales,quote,CORE
Odoo Sales,products,CORE
Odoo Sales,price lists,CORE
Odoo Sales,templates,CORE
Odoo Sales,prices,CORE
Odoo Sales,quotations,CORE
Odoo Sales,```
Odoo Sales,Design,CORE  
Odoo Sales,quotation,CORE  
Odoo Sales,templates,CORE
Odoo Sales,customers,USER
Odoo Sales,```
Odoo Sales,Quotations,CORE
Odoo Sales,company,USER
Odoo Sales,products,CORE
Odoo Sales,options,CORE
Odoo Sales,discounts,CORE
Odoo Sales,triggers,CORE
Odoo Sales,```
Odoo Sales,electronic signatures,CORE  
Odoo Sales,customers,USER  
Odoo Sales,quotations,CORE  
Odoo Sales,online,PLATFORM
Odoo Sales,```
Odoo Sales,product,CORE
Odoo Sales,sales orders,CORE
Odoo Sales,grid,CORE
Odoo Sales,matrix,CORE
Odoo Sales,product's attributes,CORE
Odoo Sales,sizes,CORE
Odoo Sales,colors,CORE
Odoo Sales,```
Odoo Sales,```
Odoo Sales,quotations,CORE
Odoo Sales,sales orders,CORE
Odoo Sales,customers,USER
Odoo Sales,online quotes,CORE
Odoo Sales,Odoo eSign,PLATFORM
Odoo Sales,sales orders,CORE
Odoo Sales,product kits,CORE
Odoo Sales,orders,CORE
Odoo Sales,```
Odoo Sales,```
Odoo Sales,Invoice,CORE
Odoo Sales,quantities,CORE
Odoo Sales,time,CORE
Odoo Sales,materials,CORE
Odoo Sales,payment,CORE
Odoo Sales,terms,CORE
Odoo Sales,customer,USER
Odoo Sales,invoice,CORE
Odoo Sales,```
Odoo Sales,```
Odoo Sales,customers,USER
Odoo Sales,portal,CORE
Odoo Sales,quotes,CORE
Odoo Sales,sales orders,CORE
Odoo Sales,deliveries,CORE
Odoo Sales,Customers,USER
Odoo Sales,orders,CORE
Odoo Sales,electronic signature,CORE
Odoo Sales,online payment,CORE
Odoo Sales,```
Odoo Sales,```
Odoo Sales,order lines,CORE
Odoo Sales,```
Odoo Sales,```
Odoo Sales,contract,CORE
Odoo Sales,invoicing,CORE
Odoo Sales,renewal,CORE
Odoo Sales,upselling,CORE
Odoo Sales,revenue,CORE
Odoo Sales,Odoo Subscriptions,PLATFORM
Odoo Sales,memberships,CORE
Odoo Sales,service contracts,CORE
Odoo Sales,contract renewal alerts,CORE
Odoo Sales,contract options,CORE
Odoo Sales,MRR dashboard,CORE
Odoo Sales,```
Odoo Sales,Odoo,PLATFORM  
Odoo Sales,Sales,CORE  
Odoo Sales,invoice,CORE
Odoo Sales,Odoo,PLATFORM  
Odoo Sales,eSign,CORE  
Odoo Sales,NDAs,CORE  
Odoo Sales,contracts,CORE  
Odoo Sales,PDF document,CORE
Odoo Sales,```
Odoo Sales,```
Odoo Sales,email,CORE  
Odoo Sales,customer,USER  
Odoo Sales,order,CORE
Odoo Sales,```
Odoo Sales,email templates,CORE
Odoo Sales,products,CORE
Odoo Sales,buyers,USER
Odoo Sales,instructions,CORE
Odoo Sales,service reminders,CORE
Odoo Sales,```
Odoo Sales,```
Odoo Sales,sales,CORE
Odoo Sales,purchase orders,CORE
Odoo Sales,multi-company setup,CORE
Odoo Sales,```
Odoo Sales,```
Odoo Sales,products,CORE
Odoo Sales,```
Odoo Sales,```
Odoo Sales,quotation line item,CORE
Odoo Sales,customer,USER
Odoo Sales,```
Odoo Sales,```
Odoo Sales,product,CORE
Odoo Sales,services,CORE
Odoo Sales,delivery charges,CORE
Odoo Sales,electronic products,CORE
Odoo Sales,```
Odoo Sales,```
Odoo Sales,shipping,CORE
Odoo Sales,labels,CORE
Odoo Sales,shipments,CORE
Odoo Sales,Odoo,PLATFORM
Odoo Sales,UPS,PLATFORM
Odoo Sales,DHL,PLATFORM
Odoo Sales,FedEx,PLATFORM
Odoo Sales,USPS,PLATFORM
Odoo Sales,Bpost,PLATFORM
Odoo Sales,Easypost,PLATFORM
Odoo Sales,postal services,CORE
Odoo Sales,```
Odoo Sales,```
Odoo Sales,shipping,CORE
Odoo Sales,costs,CORE
Odoo Sales,weight,CORE
Odoo Sales,volume,CORE
Odoo Sales,quantity,CORE
Odoo Sales,margin,CORE
Odoo Sales,delivery address,CORE
Odoo Sales,```
Odoo Sales,```
Odoo Sales,coupons,CORE
Odoo Sales,promotional codes,CORE
Odoo Sales,customers,USER
Odoo Sales,discounts,CORE
Odoo Sales,```
Odoo Sales,```
Odoo Sales,loyalty program,CORE
Odoo Sales,customers,USER
Odoo Sales,```
Odoo Sales,customers,USER  
Odoo Sales,gift cards,CORE  
Odoo Sales,shop,CORE  
Odoo Sales,eWallet,PLATFORM  
Odoo Sales,website,CORE  
Odoo Sales,payments,CORE  
Odoo Sales,Odoo,PLATFORM  
Odoo Sales,product,CORE  
Odoo Sales,quotation,CORE  
Odoo Sales,cart,CORE  
Odoo Sales,product configurator,CORE  
Odoo Sales,```
Odoo Sales,Odoo,PLATFORM
Odoo Sales,```
Odoo Sales,```
Odoo Sales,price,CORE
Odoo Sales,customer,USER
Odoo Sales,order,CORE
Odoo Sales,quantity,CORE
Odoo Sales,time,CORE
Odoo Sales,pricelists,CORE
Odoo Sales,products,CORE
Odoo Sales,customer,USER
Odoo Sales,```
Odoo Sales,KPI,CORE  
Odoo Sales,dashboard,CORE  
Odoo Sales,amount,CORE  
Odoo Sales,invoiced,CORE  
Odoo Sales,sales,CORE  
Odoo Sales,country,CORE  
Odoo Sales,salesperson,USER  
Odoo Sales,sales team,USER  
Odoo Sales,churn,CORE  
Odoo Sales,MRR,CORE  
Odoo Sales,lifetime value,CORE  
Odoo Sales,CAC ratio,CORE  
Odoo Sales,upgrades,CORE  
Odoo Sales,downgrades,CORE  
Odoo Sales,sales,CORE
Odoo Sales,activities,CORE
Odoo Sales,actions,CORE
Odoo Sales,performance data,CORE
Odoo Sales,```
Odoo Sales,orders,CORE
Odoo Sales,invoices,CORE
Odoo Sales,product type,CORE
Odoo Sales,salesperson,USER
Odoo Sales,country,CORE
Odoo Sales,sales team,USER
Odoo Sales,```
Odoo Purchase,```
Odoo Purchase,user interface,CORE
Odoo Purchase,inventory management,CORE
Odoo Purchase,barcode scanners,HARDWARE
Odoo Purchase,```
Odoo Purchase,```
Odoo Purchase,Purchase Order,CORE
Odoo Purchase,Vendor Bill,CORE
Odoo Purchase,Receipt,CORE
Odoo Purchase,```
Odoo Purchase,```
Odoo Purchase,purchase,CORE
Odoo Purchase,tenders,CORE
Odoo Purchase,vendor,USER
Odoo Purchase,process,CORE
Odoo Purchase,propositions,CORE
Odoo Purchase,offer,CORE
Odoo Purchase,purchase,CORE
Odoo Purchase,orders,CORE
Odoo Purchase,reporting,CORE
Odoo Purchase,quality,CORE
Odoo Purchase,vendors,USER
Odoo Purchase,```
Odoo Purchase,```
Odoo Purchase,supplier,USER
Odoo Purchase,```
Odoo Purchase,```
Odoo Purchase,Requests,CORE
Odoo Purchase,suppliers,USER
Odoo Purchase,```
Odoo Purchase,```
Odoo Purchase,email,CORE
Odoo Purchase,app,CORE
Odoo Purchase,```
Odoo Purchase,```
Odoo Purchase,RfQs,CORE
Odoo Purchase,```
Odoo Purchase,```
Odoo Purchase,suppliers,USER
Odoo Purchase,RfQs,CORE
Odoo Purchase,```
Odoo Purchase,```
Odoo Purchase,RfQs,CORE
Odoo Purchase,suppliers,USER
Odoo Purchase,stocks,CORE
Odoo Purchase,```
Odoo Purchase,```
Odoo Purchase,product,CORE
Odoo Purchase,purchase orders,CORE
Odoo Purchase,grid,CORE
Odoo Purchase,matrix,CORE
Odoo Purchase,product's attributes,CORE
Odoo Purchase,sizes,CORE
Odoo Purchase,colors,CORE
Odoo Purchase,```
Odoo Purchase,```
Odoo Purchase,quotes,CORE
Odoo Purchase,orders,CORE
Odoo Purchase,amount,CORE
Odoo Purchase,orders,CORE
Odoo Purchase,delivery date,CORE
Odoo Purchase,PO,CORE
Odoo Purchase,invoice,CORE
Odoo Purchase,```
Odoo Purchase,```
Odoo Purchase,stock,CORE
Odoo Purchase,quantity,CORE
Odoo Purchase,locations,CORE
Odoo Purchase,batch,CORE
Odoo Purchase,items,CORE
Odoo Purchase,```
Odoo Purchase,```
Odoo Purchase,procurement rules,CORE
Odoo Purchase,items,CORE
Odoo Purchase,stock levels,CORE
Odoo Purchase,location,CORE
Odoo Purchase,supplier,USER
Odoo Purchase,sales,CORE
Odoo Purchase,parameters,CORE
Odoo Purchase,```
Odoo Purchase,```
Odoo Purchase,invoices,CORE
Odoo Purchase,```
Odoo Purchase,```
Odoo Purchase,orders,CORE
Odoo Purchase,```
Odoo Purchase,I'm sorry, but the given sentence does not contain any entities that fit into the specified categories of CORE, USER, HARDWARE, or PLATFORM.
Odoo Purchase,```
Odoo Purchase,sale price,CORE
Odoo Purchase,type,CORE
Odoo Purchase,barcode,CORE
Odoo Purchase,reference,CORE
Odoo Purchase,```
Odoo Purchase,```
Odoo Purchase,supplier,USER
Odoo Purchase,item,CORE
Odoo Purchase,```
Odoo Purchase,color,CORE  
Odoo Purchase,memory capacity,CORE  
Odoo Purchase,product,CORE  
Odoo Purchase,products,CORE  
Odoo Purchase,```
Odoo Purchase,suppliers,USER
Odoo Purchase,item,CORE
Odoo Purchase,order,CORE
Odoo Purchase,priority,CORE
